date,iv_30d_atm,iv_3m_atm
2015-11-17,16.0747,16.4598
2015-11-18,14.175,15.2725
2015-11-19,14.2052,15.4902
2015-11-20,13.1154,14.8643
2015-11-23,13.0964,14.7708
2015-11-24,13.18,14.769
2015-11-25,12.7461,14.6121
2015-11-27,12.8621,14.7937
2015-11-30,13.9252,15.0436
2015-12-01,12.4061,14.0449
2015-12-02,13.8149,14.8999
2015-12-03,15.6425,16.1947
2015-12-04,12.594,14.4549
2015-12-07,13.6388,14.9836
2015-12-08,15.1212,15.9199
2015-12-09,16.5327,16.6758
2015-12-10,16.4635,17.1824
2015-12-11,20.0797,19.0034
2015-12-14,19.0667,18.3244
2015-12-15,17.6301,17.3617
2015-12-16,15.3101,15.8851
2015-12-17,16.3904,16.8742
2015-12-18,17.7766,18.1924
2015-12-21,16.3493,17.2318
2015-12-22,14.7127,16.2102
2015-12-23,13.6761,15.5592
2015-12-24,13.6388,15.6104
2015-12-28,14.714,15.8539
2015-12-29,13.5484,15.061
2015-12-30,14.4734,15.6431
2015-12-31,15.5819,16.1913
2016-01-04,17.9375,17.6937
2016-01-05,17.0818,17.1602
2016-01-06,18.3738,18.0552
2016-01-07,21.5618,20.212
2016-01-08,22.7447,21.1934
2016-01-11,20.7487,19.9539
2016-01-12,19.2662,18.9716
2016-01-13,21.7662,20.7847
2016-01-14,20.708,19.8927
2016-01-15,22.6213,21.4086
2016-01-19,22.2189,21.3114
2016-01-20,23.623,22.0301
2016-01-21,22.8532,21.861
2016-01-22,19.228,19.6235
2016-01-25,21.0703,20.9091
2016-01-26,19.9738,19.9896
2016-01-27,20.5376,20.6756
2016-01-28,19.6027,20.0698
2016-01-29,17.3199,18.5551
2016-02-01,17.4202,18.6604
2016-02-02,19.586,20.1067
2016-02-03,19.4571,19.8476
2016-02-04,19.7459,20.1224
2016-02-05,21.5201,21.3868
2016-02-08,23.7319,22.728
2016-02-09,24.1064,23.0174
2016-02-10,23.9166,22.9872
2016-02-11,25.4174,24.084
2016-02-12,22.9304,22.7806
2016-02-16,21.2671,21.4464
2016-02-17,19.761,20.2018
2016-02-18,19.3263,19.9404
2016-02-19,18.2431,19.3817
2016-02-22,16.9196,18.1777
2016-02-23,18.5314,19.1688
2016-02-24,18.4507,18.9965
2016-02-25,16.8646,17.8908
2016-02-26,17.4839,18.32
2016-02-29,18.3053,18.7888
2016-03-01,15.7478,16.7596
2016-03-02,15.0617,16.4394
2016-03-03,14.9578,16.1455
2016-03-04,14.9212,16.1532
2016-03-07,15.29,16.4009
2016-03-08,16.5369,17.4652
2016-03-09,16.2546,17.0801
2016-03-10,15.8459,17.0996
2016-03-11,14.3475,15.9479
2016-03-14,14.5144,15.8983
2016-03-15,14.4785,15.9502
2016-03-16,13.1692,15.2661
2016-03-17,12.6788,14.7425
2016-03-18,12.2279,14.5332
2016-03-21,11.9622,14.279
2016-03-22,12.2061,14.3792
2016-03-23,13.1069,15.0173
2016-03-24,12.989,15.0623
2016-03-28,13.402,15.1184
2016-03-29,12.0854,14.217
2016-03-30,11.6999,13.772
2016-03-31,12.0958,14.0241
2016-04-01,11.1926,13.4466
2016-04-04,12.1854,14.141
2016-04-05,13.4519,15.1555
2016-04-06,12.2162,14.1843
2016-04-07,14.1363,15.6128
2016-04-08,13.3155,15.1032
2016-04-11,12.9192,15.5781
2016-04-12,12.757,14.7225
2016-04-13,11.631,13.9518
2016-04-14,11.533,13.8704
2016-04-15,11.4163,13.6798
2016-04-18,11.1215,13.2354
2016-04-19,11.0693,13.1333
2016-04-20,11.2188,13.2772
2016-04-21,11.7748,13.7772
2016-04-22,11.261,13.4519
2016-04-25,12.04,13.8705
2016-04-26,11.9541,13.6624
2016-04-27,11.8104,13.5088
2016-04-28,12.9275,14.4123
2016-04-29,13.2908,14.9234
2016-05-02,12.2421,14.228
2016-05-03,13.3962,15.0283
2016-05-04,14.0642,15.5201
2016-05-05,13.9125,15.5847
2016-05-06,12.9692,15.0502
2016-05-09,12.7049,14.8042
2016-05-10,11.6603,13.9955
2016-05-11,12.7928,14.8672
2016-05-12,12.6332,14.6878
2016-05-13,13.2639,15.2154
2016-05-16,12.7696,14.6537
2016-05-17,13.6447,15.2837
2016-05-18,14.1066,15.4021
2016-05-19,14.4884,15.6995
2016-05-20,13.4132,14.9954
2016-05-23,14.0647,15.1274
2016-05-24,12.5838,13.9023
2016-05-25,11.9755,13.5149
2016-05-26,11.5702,13.3426
2016-05-27,11.0065,12.9749
2016-05-31,11.968,13.4453
2016-06-01,11.9117,13.3616
2016-06-02,11.5113,13.1371
2016-06-03,11.3351,13.1369
2016-06-06,11.4576,13.1154
2016-06-07,11.5593,13.178
2016-06-08,11.5432,13.1249
2016-06-09,12.0708,13.559
2016-06-10,14.0218,14.953
2016-06-13,16.889,16.9607
2016-06-14,16.843,16.9158
2016-06-15,16.5357,16.7618
2016-06-16,15.8817,16.1488
2016-06-17,16.2731,16.5297
2016-06-20,15.1334,15.4516
2016-06-21,15.2427,15.4563
2016-06-22,17.5194,16.3941
2016-06-23,13.7923,14.1917
2016-06-24,20.1843,18.6205
2016-06-27,20.1992,18.968
2016-06-28,15.933,16.3165
2016-06-29,13.9114,15.1236
2016-06-30,12.7464,14.2449
2016-07-01,12.1719,14.0106
2016-07-05,13.0849,14.6506
2016-07-06,12.7247,14.4073
2016-07-07,12.239,14.121
2016-07-08,10.6131,12.8886
2016-07-11,10.9619,12.9487
2016-07-12,10.6892,12.518
2016-07-13,10.4361,12.2864
2016-07-14,10.3369,12.2389
2016-07-15,10.0859,12.2732
2016-07-18,10.0557,12.099
2016-07-19,9.7257,12.0078
2016-07-20,9.6786,11.9665
2016-07-21,10.4512,12.5216
2016-07-22,9.6934,12.2654
2016-07-25,10.4905,12.6818
2016-07-26,10.5909,12.6151
2016-07-27,10.3313,12.5353
2016-07-28,10.3412,12.5511
2016-07-29,9.4901,12.0166
2016-08-01,9.9451,12.2157
2016-08-02,11.0467,12.9304
2016-08-03,10.3898,12.5507
2016-08-04,10.1603,12.362
2016-08-05,8.9722,11.7271
2016-08-08,9.005,11.785
2016-08-09,9.0636,11.7291
2016-08-10,9.5919,12.1143
2016-08-11,9.2664,12.0327
2016-08-12,9.0423,11.9857
2016-08-15,9.2166,12.1118
2016-08-16,9.9455,12.575
2016-08-17,9.7498,12.3723
2016-08-18,9.1689,12.0715
2016-08-19,9.0358,11.9585
2016-08-22,9.8497,12.1901
2016-08-23,9.9635,12.0916
2016-08-24,10.9675,12.6531
2016-08-25,11.2684,12.6638
2016-08-26,11.1336,12.8502
2016-08-29,10.4415,12.4627
2016-08-30,10.6552,12.6046
2016-08-31,11.1608,12.8755
2016-09-01,11.1415,12.9612
2016-09-02,9.8555,12.33
2016-09-06,9.6434,12.1847
2016-09-07,9.6612,12.1027
2016-09-08,10.0282,12.3567
2016-09-09,14.8666,15.2435
2016-09-12,12.731,13.8976
2016-09-13,15.455,15.7081
2016-09-14,15.4302,15.8173
2016-09-15,13.6302,14.9409
2016-09-16,13.2124,14.646
2016-09-19,13.3188,14.6294
2016-09-20,13.7787,14.8028
2016-09-21,11.5781,13.5341
2016-09-22,10.2055,12.7735
2016-09-23,10.5328,12.9646
2016-09-26,12.6992,14.1769
2016-09-27,11.2476,13.3611
2016-09-28,10.5889,12.8562
2016-09-29,12.2977,13.8983
2016-09-30,10.9424,13.0098
2016-10-03,11.7042,13.2282
2016-10-04,12.1622,13.4712
2016-10-05,11.7654,13.1534
2016-10-06,11.7167,12.9944
2016-10-07,11.2716,13.3146
2016-10-10,12.0018,12.8144
2016-10-11,14.0776,13.9134
2016-10-12,13.993,13.9448
2016-10-13,14.6868,14.4989
2016-10-14,14.0458,14.4103
2016-10-17,14.2348,14.5042
2016-10-18,13.2858,13.8816
2016-10-19,12.6104,13.4846
2016-10-20,11.9042,13.2478
2016-10-21,11.4706,13.0275
2016-10-24,11.0791,12.724
2016-10-25,11.6517,12.8237
2016-10-26,12.3731,13.2012
2016-10-27,13.1358,13.7486
2016-10-28,13.7194,14.2092
2016-10-31,14.5431,14.4914
2016-11-01,15.725,15.2465
2016-11-02,16.7344,15.73
2016-11-03,18.0242,16.3952
2016-11-04,18.4944,16.7104
2016-11-07,15.1271,14.2458
2016-11-08,14.7722,14.2126
2016-11-09,11.8561,12.788
2016-11-10,12.2228,13.2903
2016-11-11,11.8024,13.3767
2016-11-14,12.0874,13.5305
2016-11-15,11.4731,12.6729
2016-11-16,11.6704,12.9495
2016-11-17,11.3274,12.7035
2016-11-18,10.779,12.6056
2016-11-21,10.4077,12.2207
2016-11-22,10.2483,12.1965
2016-11-23,10.3635,12.2306
2016-11-25,9.9056,12.1268
2016-11-28,10.4977,12.5459
2016-11-29,10.4496,12.4229
2016-11-30,10.9776,12.6943
2016-12-01,11.5862,13.1185
2016-12-02,11.2003,13.1289
2016-12-05,9.96,12.5375
2016-12-06,9.7765,12.2872
2016-12-07,10.0318,12.156
2016-12-08,10.5479,12.5566
2016-12-09,9.4253,12.1895
2016-12-12,10.428,12.6515
2016-12-13,10.7629,12.7535
2016-12-14,11.215,12.7245
2016-12-15,10.4424,12.3832
2016-12-16,9.8095,12.1731
2016-12-19,9.5246,12.0936
2016-12-20,9.674,12.0054
2016-12-21,9.777,12.0911
2016-12-22,9.8,12.1827
2016-12-23,9.485,12.1539
2016-12-27,10.1848,12.316
2016-12-28,10.9846,12.8674
2016-12-29,11.2597,13.1052
2016-12-30,11.507,13.4647
2017-01-03,10.8614,12.6314
2017-01-04,9.9548,11.9721
2017-01-05,9.7517,11.821
2017-01-06,9.1486,11.6785
2017-01-09,9.6877,11.8945
2017-01-10,9.6741,11.9171
2017-01-11,9.5711,11.7581
2017-01-12,9.59,11.7893
2017-01-13,8.7545,11.5402
2017-01-17,9.4454,11.6642
2017-01-18,9.4379,11.5499
2017-01-19,9.815,11.6899
2017-01-20,8.5843,11.2489
2017-01-23,9.1629,11.4016
2017-01-24,8.7005,10.8902
2017-01-25,8.5242,10.7872
2017-01-26,8.3915,10.793
2017-01-27,8.0992,10.8237
2017-01-30,8.9441,11.4403
2017-01-31,8.9907,11.4308
2017-02-01,8.6472,11.3277
2017-02-02,8.9084,11.4756
2017-02-03,8.1362,11.0347
2017-02-06,8.2883,11.2879
2017-02-07,8.4027,11.3197
2017-02-08,8.4275,11.4859
2017-02-09,8.3266,11.2995
2017-02-10,8.2535,11.076
2017-02-13,8.0678,10.8
2017-02-14,7.9836,10.3281
2017-02-15,9.1661,10.5413
2017-02-16,9.0458,10.7676
2017-02-17,8.7492,10.8355
2017-02-21,8.9156,11.1294
2017-02-22,9.0192,11.4343
2017-02-23,9.0811,11.7587
2017-02-24,8.8203,11.8557
2017-02-27,9.2885,12.1259
2017-02-28,10.1242,12.5
2017-03-01,10.0745,12.1189
2017-03-02,9.6137,12.1561
2017-03-03,8.4932,11.6931
2017-03-06,8.9896,11.7878
2017-03-07,9.1373,11.7317
2017-03-08,9.347,11.8374
2017-03-09,9.7148,12.073
2017-03-10,8.8036,11.6632
2017-03-13,8.9845,11.6919
2017-03-14,9.4963,11.9342
2017-03-15,9.0161,11.4889
2017-03-16,8.4385,11.0508
2017-03-17,8.0872,11.0885
2017-03-20,8.459,11.0783
2017-03-21,9.7695,11.8406
2017-03-22,10.3404,11.8597
2017-03-23,10.8757,12.0977
2017-03-24,10.4849,11.9187
2017-03-27,10.3795,11.6417
2017-03-28,9.3209,11.0541
2017-03-29,9.1528,10.8997
2017-03-30,9.1333,10.8116
2017-03-31,9.445,10.9391
2017-04-03,9.8792,11.0391
2017-04-04,9.3165,10.8128
2017-04-05,10.1121,11.2771
2017-04-06,10.0553,10.9652
2017-04-07,10.4152,11.2099
2017-04-10,11.5021,11.6538
2017-04-11,12.1658,11.9796
2017-04-12,12.6407,12.0954
2017-04-13,13.2146,12.524
2017-04-17,11.7385,11.7626
2017-04-18,11.7485,11.7581
2017-04-19,12.0232,12.0121
2017-04-20,10.7576,11.3481
2017-04-21,11.2054,11.4886
2017-04-24,8.262,9.9947
2017-04-25,8.1749,9.8847
2017-04-26,8.271,10.1002
2017-04-27,7.899,10.0233
2017-04-28,7.767,10.0624
2017-05-01,7.7014,9.9547
2017-05-02,7.9748,10.0349
2017-05-03,8.0701,10.2783
2017-05-04,7.8509,10.1157
2017-05-05,7.4469,9.9911
2017-05-08,7.2731,9.8486
2017-05-09,7.4823,9.9664
2017-05-10,7.5293,10.1312
2017-05-11,7.8271,10.3237
2017-05-12,7.5553,10.2635
2017-05-15,8.0196,10.0775
2017-05-16,7.9862,9.9635
2017-05-17,11.8331,12.107
2017-05-18,10.8397,11.7502
2017-05-19,9.0602,10.7918
2017-05-22,8.4872,10.3026
2017-05-23,8.3634,10.1897
2017-05-24,7.8262,9.9612
2017-05-25,7.4891,9.7204
2017-05-26,7.2212,9.6971
2017-05-30,7.9838,10.0124
2017-05-31,7.9684,9.9091
2017-06-01,7.4703,9.635
2017-06-02,7.171,9.5879
2017-06-05,7.2827,9.8583
2017-06-06,7.8921,10.1456
2017-06-07,7.914,10.1618
2017-06-08,7.5668,9.9782
2017-06-09,7.5709,9.942
2017-06-12,8.181,10.1891
2017-06-13,7.5537,9.7941
2017-06-14,7.6855,9.8637
2017-06-15,7.9726,10.0183
2017-06-16,7.4175,9.7938
2017-06-19,7.515,9.5635
2017-06-20,8.4001,9.9108
2017-06-21,8.4711,9.9682
2017-06-22,8.1301,9.9084
2017-06-23,7.5716,9.7362
2017-06-26,7.6042,9.616
2017-06-27,8.5742,10.3568
2017-06-28,7.8052,9.7939
2017-06-29,8.8702,10.6258
2017-06-30,8.636,10.5105
2017-07-03,8.8223,10.6379
2017-07-05,8.4654,10.5226
2017-07-06,9.7904,11.3045
2017-07-07,8.3058,10.6834
2017-07-10,8.4085,10.5564
2017-07-11,8.3931,10.4525
2017-07-12,7.6122,10.0118
2017-07-13,7.186,9.7821
2017-07-14,6.8516,9.5688
2017-07-17,7.1665,9.5889
2017-07-18,7.2169,9.5133
2017-07-19,7.1027,9.2488
2017-07-20,6.9728,9.2211
2017-07-21,6.6736,9.1639
2017-07-24,6.8941,9.1924
2017-07-25,6.7458,9.0712
2017-07-26,6.692,9.0509
2017-07-27,6.9288,9.1966
2017-07-28,6.9433,9.4024
2017-07-31,7.2544,9.446
2017-08-01,6.8607,9.1749
2017-08-02,6.8932,9.3529
2017-08-03,7.2477,9.6478
2017-08-04,6.7478,9.6069
2017-08-07,6.8372,9.5539
2017-08-08,7.7808,10.0808
2017-08-09,7.8615,10.3692
2017-08-10,11.5521,12.579
2017-08-11,11.0758,12.5138
2017-08-14,8.6649,10.6175
2017-08-15,8.5702,10.4665
2017-08-16,8.2649,10.2799
2017-08-17,11.2631,12.3721
2017-08-18,10.9531,12.3461
2017-08-21,10.7675,11.8954
2017-08-22,9.0687,10.6413
2017-08-23,9.8769,11.3085
2017-08-24,9.713,11.4589
2017-08-25,8.9371,11.0946
2017-08-28,9.1309,11.0938
2017-08-29,9.2579,11.0609
2017-08-30,8.7885,11.026
2017-08-31,7.9919,10.6132
2017-09-01,7.4047,10.4016
2017-09-05,9.492,11.5037
2017-09-06,8.6376,11.2059
2017-09-07,8.4306,11.188
2017-09-08,8.8193,11.5641
2017-09-11,7.4359,10.7048
2017-09-12,7.1151,10.3736
2017-09-13,7.1548,10.1718
2017-09-14,7.0205,10.0836
2017-09-15,6.652,9.8641
2017-09-18,6.7875,9.6853
2017-09-19,6.9588,9.6015
2017-09-20,6.9339,9.5331
2017-09-21,6.864,9.5731
2017-09-22,6.7316,9.7193
2017-09-25,7.4028,10.0126
2017-09-26,7.4358,10.0157
2017-09-27,7.3589,9.9005
2017-09-28,7.0107,9.7238
2017-09-29,6.587,9.5295
2017-10-02,6.7903,9.314
2017-10-03,6.8205,9.2486
2017-10-04,6.5494,9.1995
2017-10-05,6.3725,8.9501
2017-10-06,6.457,9.2062
2017-10-09,7.051,9.3645
2017-10-10,6.9543,9.1176
2017-10-11,6.6784,8.9331
2017-10-12,6.809,8.9961
2017-10-13,6.254,8.7738
2017-10-16,6.6079,8.7029
2017-10-17,6.8292,8.7582
2017-10-18,6.6623,8.6525
2017-10-19,6.6466,8.6662
2017-10-20,6.4926,8.4666
2017-10-23,7.5952,9.0475
2017-10-24,7.5087,9.0254
2017-10-25,8.1196,9.4295
2017-10-26,7.8978,9.3872
2017-10-27,6.6792,8.7838
2017-10-30,7.5559,9.1902
2017-10-31,7.2083,9.0614
2017-11-01,7.4715,9.3309
2017-11-02,7.4257,9.497
2017-11-03,6.5225,9.2703
2017-11-06,6.7819,9.4352
2017-11-07,7.2392,9.6769
2017-11-08,7.1842,9.7542
2017-11-09,7.6939,10.0784
2017-11-10,8.0892,10.5776
2017-11-13,8.4806,10.6467
2017-11-14,8.6222,10.7641
2017-11-15,9.9901,11.3899
2017-11-16,8.2937,10.5566
2017-11-17,7.9905,10.5243
2017-11-20,7.674,10.1738
2017-11-21,7.0076,9.5834
2017-11-22,7.1109,9.4999
2017-11-24,6.9505,9.4214
2017-11-27,7.1421,9.5805
2017-11-28,7.6676,9.3729
2017-11-29,8.3127,9.6757
2017-11-30,8.8841,9.7437
2017-12-01,9.004,10.0381
2017-12-04,8.9917,10.2061
2017-12-05,8.7787,10.2377
2017-12-06,8.5541,10.1759
2017-12-07,7.9052,9.8626
2017-12-08,7.0465,9.3631
2017-12-11,7.0276,9.1102
2017-12-12,7.6456,9.2766
2017-12-13,7.3925,9.3346
2017-12-14,7.4734,9.5622
2017-12-15,6.7306,8.9942
2017-12-18,7.2494,9.0578
2017-12-19,7.6082,9.4248
2017-12-20,7.3612,9.315
2017-12-21,7.1177,9.3712
2017-12-22,7.2552,9.5655
2017-12-26,7.4252,9.8406
2017-12-27,7.6371,9.7359
2017-12-28,7.1627,9.5789
2017-12-29,7.7151,9.9218
2018-01-02,7.2198,9.5226
2018-01-03,6.7954,9.2322
2018-01-04,7.0008,9.3266
2018-01-05,6.9662,9.2412
2018-01-08,7.3319,9.3161
2018-01-09,7.8763,9.4877
2018-01-10,7.629,9.4342
2018-01-11,7.5866,9.2573
2018-01-12,7.9159,9.4715
2018-01-16,9.3623,10.3216
2018-01-17,9.1543,10.2649
2018-01-18,9.3517,10.5614
2018-01-19,8.4749,10.0327
2018-01-22,8.7549,10.089
2018-01-23,9.0007,10.2302
2018-01-24,9.5085,10.5809
2018-01-25,9.4484,10.6634
2018-01-26,9.1222,10.5974
2018-01-29,11.38,11.8372
2018-01-30,12.1023,12.4566
2018-01-31,11.214,11.9087
2018-02-01,11.2463,11.7991
2018-02-02,13.7845,13.5858
2018-02-05,30.8825,23.8836
2018-02-06,21.1676,16.5084
2018-02-07,18.0385,16.5676
2018-02-08,25.0653,21.4878
2018-02-09,22.3442,19.9219
2018-02-12,17.4851,17.1936
2018-02-13,17.1081,16.81
2018-02-14,14.6893,15.0426
2018-02-15,14.2867,14.6501
2018-02-16,13.8736,14.5377
2018-02-20,14.9949,15.2185
2018-02-21,15.3441,15.3816
2018-02-22,14.0945,14.5701
2018-02-23,12.0224,13.1614
2018-02-26,11.6974,12.8177
2018-02-27,13.7695,14.2923
2018-02-28,14.2852,14.8659
2018-03-01,15.7928,16.4341
2018-03-02,14.5456,15.6496
2018-03-05,13.818,14.9055
2018-03-06,13.6545,14.9711
2018-03-07,13.3472,14.8109
2018-03-08,12.3409,14.2389
2018-03-09,10.8088,13.0874
2018-03-12,11.7878,13.6397
2018-03-13,12.2152,13.9423
2018-03-14,12.5708,14.6092
2018-03-15,11.5077,14.2346
2018-03-16,10.8738,13.8366
2018-03-19,13.8893,15.299
2018-03-20,13.8096,15.037
2018-03-21,13.6835,14.878
2018-03-22,17.706,17.2306
2018-03-23,19.2979,18.6514
2018-03-26,16.894,16.9471
2018-03-27,18.8237,18.4462
2018-03-28,18.8115,18.6912
2018-03-29,16.9603,17.3686
2018-04-02,20.3137,19.3741
2018-04-03,18.4298,18.0081
2018-04-04,17.3354,17.1135
2018-04-05,16.1121,16.3259
2018-04-06,18.0856,18.0364
2018-04-09,18.6562,18.0245
2018-04-10,17.5,17.2585
2018-04-11,17.282,17.2334
2018-04-12,15.6659,16.1143
2018-04-13,14.3703,15.4017
2018-04-16,13.0173,14.2786
2018-04-17,12.1051,13.3034
2018-04-18,11.891,13.0081
2018-04-19,12.5611,13.5642
2018-04-20,13.3847,14.18
2018-04-23,13.3743,14.0699
2018-04-24,15.2691,15.0963
2018-04-25,15.3846,15.0019
2018-04-26,13.6438,14.0623
2018-04-27,12.6056,13.9558
2018-04-30,13.0927,14.3337
2018-05-01,12.8089,13.94
2018-05-02,13.311,14.2681
2018-05-03,13.152,14.2049
2018-05-04,11.9272,13.6267
2018-05-07,12.2941,13.6729
2018-05-08,12.2725,13.5164
2018-05-09,11.0889,12.7907
2018-05-10,10.3757,12.1148
2018-05-11,9.748,11.7237
2018-05-14,10.3065,11.3452
2018-05-15,11.4198,12.186
2018-05-16,10.5586,11.7194
2018-05-17,10.4632,11.6887
2018-05-18,10.3842,11.867
2018-05-21,10.2076,11.3796
2018-05-22,10.2127,11.502
2018-05-23,9.6001,11.1733
2018-05-24,9.3816,11.1058
2018-05-25,9.6087,11.3425
2018-05-29,12.7819,13.2352
2018-05-30,10.8009,12.2312
2018-05-31,11.2372,12.6738
2018-06-01,9.8844,11.7464
2018-06-04,9.3946,11.4602
2018-06-05,9.4354,11.3709
2018-06-06,8.5795,10.8113
2018-06-07,8.7342,10.9832
2018-06-08,8.6725,10.972
2018-06-11,8.9611,11.0727
2018-06-12,8.8946,11.0682
2018-06-13,9.6195,11.4006
2018-06-14,8.788,10.9749
2018-06-15,8.5646,11.0175
2018-06-18,9.1159,11.0892
2018-06-19,9.8754,11.6474
2018-06-20,9.6381,11.3791
2018-06-21,10.8417,12.1779
2018-06-22,10.3901,11.9381
2018-06-25,13.2027,13.8714
2018-06-26,12.2392,13.4297
2018-06-27,14.2353,14.5143
2018-06-28,13.088,14.0052
2018-06-29,12.3426,13.607
2018-07-02,11.885,13.3742
2018-07-03,12.6967,13.8458
2018-07-05,11.2386,12.9995
2018-07-06,9.8489,12.2226
2018-07-09,9.4079,11.5289
2018-07-10,9.2886,11.2895
2018-07-11,10.1172,11.909
2018-07-12,9.1892,11.3463
2018-07-13,8.6826,11.0845
2018-07-16,9.2967,11.3264
2018-07-17,8.7156,10.8432
2018-07-18,8.4677,10.6848
2018-07-19,9.0348,11.1563
2018-07-20,8.8678,11.2061
2018-07-23,8.9097,11.0922
2018-07-24,8.9268,10.8607
2018-07-25,8.7164,10.6701
2018-07-26,8.622,10.6848
2018-07-27,9.0158,11.0172
2018-07-30,10.317,11.7002
2018-07-31,9.1523,10.9467
2018-08-01,9.3441,11.1786
2018-08-02,8.6448,10.8593
2018-08-03,7.8479,10.5286
2018-08-06,7.9531,10.4335
2018-08-07,7.9277,10.2339
2018-08-08,7.8159,10.2986
2018-08-09,8.0042,10.5875
2018-08-10,8.9749,11.3182
2018-08-13,10.265,12.0966
2018-08-14,9.2902,11.3395
2018-08-15,10.4111,12.1443
2018-08-16,9.2729,11.5694
2018-08-17,8.6756,11.2712
2018-08-20,8.7988,11.1673
2018-08-21,9.0438,11.1827
2018-08-22,8.7938,11.2512
2018-08-23,8.8416,11.3357
2018-08-24,8.4047,11.0958
2018-08-27,8.628,10.9268
2018-08-28,8.8668,11.1056
2018-08-29,8.6759,11.1029
2018-08-30,9.4827,11.7396
2018-08-31,8.6655,11.2395
2018-09-04,9.3276,11.5729
2018-09-05,10.0262,12.0777
2018-09-06,10.4527,12.4057
2018-09-07,10.3401,12.5527
2018-09-10,9.867,12.2948
2018-09-11,9.2628,11.7902
2018-09-12,9.0257,11.528
2018-09-13,8.337,11.0772
2018-09-14,8.1085,10.8343
2018-09-17,9.5013,11.4376
2018-09-18,8.968,11.2652
2018-09-19,8.397,10.92
2018-09-20,8.3093,10.7411
2018-09-21,8.3631,10.9008
2018-09-24,8.8079,11.0551
2018-09-25,9.0967,11.2361
2018-09-26,9.4627,11.4321
2018-09-27,8.814,11.0285
2018-09-28,8.7312,11.0829
2018-10-01,8.7411,11.0971
2018-10-02,8.9408,11.2423
2018-10-03,8.7487,11.1589
2018-10-04,10.4709,12.1022
2018-10-05,11.2527,12.6105
2018-10-08,12.4734,12.8363
2018-10-09,12.8163,13.0046
2018-10-10,18.5745,16.5394
2018-10-11,20.6225,17.6016
2018-10-12,17.399,16.061
2018-10-15,17.5361,16.5242
2018-10-16,14.0565,14.3724
2018-10-17,13.9191,14.5791
2018-10-18,16.3211,16.255
2018-10-19,16.2625,16.3289
2018-10-22,16.2586,16.274
2018-10-23,16.9661,16.6703
2018-10-24,20.8439,18.8178
2018-10-25,19.6421,18.2836
2018-10-26,20.2923,18.7211
2018-10-29,20.8354,19.2389
2018-10-30,20.0904,18.7135
2018-10-31,18.3452,17.9113
2018-11-01,16.3911,16.9942
2018-11-02,16.7642,17.4474
2018-11-05,16.9565,17.3248
2018-11-06,16.631,16.7025
2018-11-07,13.6183,14.7536
2018-11-08,13.6882,14.635
2018-11-09,14.4426,15.3895
2018-11-12,17.3319,17.0238
2018-11-13,17.1734,17.1035
2018-11-14,18.6042,18.1038
2018-11-15,17.2519,17.405
2018-11-16,15.6655,16.4637
2018-11-19,18.0906,17.9897
2018-11-20,20.0412,19.4905
2018-11-21,18.5532,18.5394
2018-11-23,18.8505,18.8295
2018-11-26,16.4484,17.393
2018-11-27,16.9131,17.398
2018-11-28,16.4144,16.6463
2018-11-29,16.5465,16.939
2018-11-30,15.9416,16.2152
2018-12-03,14.0183,15.0348
2018-12-04,18.1654,17.9355
2018-12-06,18.3074,18.3922
2018-12-07,20.3897,20.0
2018-12-10,19.9096,19.6059
2018-12-11,19.4529,19.2963
2018-12-12,18.6337,18.9854
2018-12-13,17.8511,18.882
2018-12-14,18.844,19.9198
2018-12-17,21.7888,21.1727
2018-12-18,22.1675,21.3104
2018-12-19,21.858,21.3774
2018-12-20,23.9276,22.7241
2018-12-21,25.9255,23.6205
2018-12-24,30.4934,26.0867
2018-12-26,27.7322,23.163
2018-12-27,28.4771,23.5788
2018-12-28,27.7508,23.0225
2018-12-31,22.3888,21.1925
2019-01-02,20.4143,20.4132
2019-01-03,22.9257,22.1584
2019-01-04,18.8575,19.9468
2019-01-07,19.1001,19.7453
2019-01-08,17.9953,18.978
2019-01-09,17.3782,18.5609
2019-01-10,16.7623,18.17
2019-01-11,15.4957,17.4842
2019-01-14,16.3223,17.5987
2019-01-15,15.1579,16.4968
2019-01-16,14.9986,16.5349
2019-01-17,14.2792,16.2818
2019-01-18,13.9795,15.8971
2019-01-22,16.9977,17.5662
2019-01-23,16.2525,17.2058
2019-01-24,15.0563,16.5764
2019-01-25,14.2643,16.063
2019-01-28,15.9297,16.8303
2019-01-29,16.2337,16.8268
2019-01-30,14.6949,15.8199
2019-01-31,13.5336,14.9331
2019-02-01,13.3461,14.6946
2019-02-04,12.4231,14.2403
2019-02-05,12.5575,14.0893
2019-02-06,12.4405,14.0342
2019-02-07,13.5096,14.7398
2019-02-08,13.0819,14.5413
2019-02-11,13.0955,14.6095
2019-02-12,12.4867,14.0841
2019-02-13,12.7337,14.1147
2019-02-14,13.2482,14.4517
2019-02-15,12.0191,13.6846
2019-02-19,12.001,13.5584
2019-02-20,11.4834,12.996
2019-02-21,12.0599,13.1986
2019-02-22,11.3191,12.6367
2019-02-25,11.6229,12.9248
2019-02-26,11.9838,13.1543
2019-02-27,11.6601,12.9544
2019-02-28,11.7747,12.9827
2019-03-01,10.4651,12.3241
2019-03-04,11.8349,12.9494
2019-03-05,11.884,13.0142
2019-03-06,12.9303,13.686
2019-03-07,14.0838,14.4187
2019-03-08,13.3106,14.3829
2019-03-11,11.8332,13.1859
