date,px_last,total_return_index
2006-01-03,1268.8,1268.8
2006-01-04,1273.46,1273.713
2006-01-05,1273.48,1273.7433
2006-01-06,1285.45,1286.0246
2006-01-09,1290.15,1290.7284
2006-01-10,1289.69,1290.339
2006-01-11,1294.18,1294.9839
2006-01-12,1286.06,1286.8698
2006-01-13,1287.61,1288.4286
2006-01-17,1282.93,1283.7456
2006-01-18,1277.93,1278.8804
2006-01-19,1285.04,1286.0043
2006-01-20,1261.48,1262.4392
2006-01-23,1263.83,1264.8089
2006-01-24,1266.86,1267.8579
2006-01-25,1264.68,1265.7023
2006-01-26,1273.83,1274.8984
2006-01-27,1283.72,1284.9216
2006-01-30,1285.2,1286.4609
2006-01-31,1280.09,1281.3489
2006-02-01,1282.46,1283.8722
2006-02-02,1270.84,1272.5818
2006-02-03,1264.03,1265.8536
2006-02-06,1265.02,1266.862
2006-02-07,1254.78,1256.6446
2006-02-08,1265.65,1268.0581
2006-02-09,1263.78,1266.2506
2006-02-10,1266.99,1269.4859
2006-02-13,1262.86,1265.5333
2006-02-14,1275.53,1278.3849
2006-02-15,1280.0,1283.1607
2006-02-16,1289.38,1292.6659
2006-02-17,1287.24,1290.5309
2006-02-21,1283.03,1286.3154
2006-02-22,1292.67,1296.1036
2006-02-23,1287.79,1291.5493
2006-02-24,1289.43,1293.3775
2006-02-27,1294.12,1298.3011
2006-02-28,1280.66,1284.813
2006-03-01,1291.24,1295.7758
2006-03-02,1289.14,1293.6863
2006-03-03,1287.23,1291.7949
2006-03-06,1278.26,1282.8468
2006-03-07,1275.88,1280.5195
2006-03-08,1278.47,1283.4798
2006-03-09,1272.23,1277.2405
2006-03-10,1281.58,1286.6303
2006-03-13,1284.13,1289.5632
2006-03-14,1297.48,1302.9697
2006-03-15,1303.02,1308.6214
2006-03-16,1305.33,1310.9725
2006-03-17,1307.25,1312.9071
2006-03-20,1305.08,1310.7301
2006-03-21,1297.23,1302.8615
2006-03-22,1305.04,1310.7319
2006-03-23,1301.67,1307.3523
2006-03-24,1302.95,1308.6379
2006-03-27,1301.61,1307.292
2006-03-28,1293.22,1298.8751
2006-03-29,1302.89,1308.8093
2006-03-30,1300.25,1306.2332
2006-03-31,1294.83,1300.7934
2006-04-03,1297.81,1303.7963
2006-04-04,1305.94,1312.0968
2006-04-05,1311.56,1317.8768
2006-04-06,1309.04,1315.6605
2006-04-07,1295.5,1302.0639
2006-04-10,1296.61,1303.2096
2006-04-11,1286.58,1293.3511
2006-04-12,1288.13,1294.9219
2006-04-13,1289.12,1295.9208
2006-04-17,1285.33,1292.1108
2006-04-18,1307.65,1314.5522
2006-04-19,1309.93,1316.9672
2006-04-20,1311.46,1318.5483
2006-04-21,1311.28,1318.3842
2006-04-24,1308.11,1315.2165
2006-04-25,1301.74,1308.8119
2006-04-26,1305.41,1312.6362
2006-04-27,1309.72,1317.3342
2006-04-28,1310.61,1318.2561
2006-05-01,1305.19,1312.8072
2006-05-02,1313.21,1320.874
2006-05-03,1307.85,1315.7304
2006-05-04,1312.25,1320.2045
2006-05-05,1325.76,1333.8233
2006-05-08,1324.66,1332.8316
2006-05-09,1325.14,1333.3342
2006-05-10,1322.85,1331.6079
2006-05-11,1305.92,1314.7938
2006-05-12,1291.24,1300.0594
2006-05-15,1294.5,1303.4819
2006-05-16,1292.08,1301.0642
2006-05-17,1270.32,1279.5053
2006-05-18,1261.81,1271.0014
2006-05-19,1267.03,1276.2595
2006-05-22,1262.07,1271.2658
2006-05-23,1256.58,1265.7511
2006-05-24,1258.57,1267.8043
2006-05-25,1272.88,1282.374
2006-05-26,1280.16,1289.8782
2006-05-30,1259.84,1269.5249
2006-05-31,1270.09,1280.3169
2006-06-01,1285.71,1296.0989
2006-06-02,1288.22,1298.6317
2006-06-05,1265.29,1275.5771
2006-06-06,1263.85,1274.1839
2006-06-07,1256.15,1266.67
2006-06-08,1257.93,1268.5386
2006-06-09,1252.3,1262.8611
2006-06-12,1236.4,1246.8567
2006-06-13,1223.69,1234.3524
2006-06-14,1230.04,1240.7995
2006-06-15,1256.16,1267.1765
2006-06-16,1251.54,1262.5196
2006-06-19,1240.14,1251.0196
2006-06-20,1240.12,1251.0213
2006-06-21,1252.21,1263.2534
2006-06-22,1245.6,1256.8791
2006-06-23,1244.5,1255.7738
2006-06-26,1250.56,1261.8887
2006-06-27,1239.2,1250.4359
2006-06-28,1246.0,1257.5185
2006-06-29,1272.87,1284.6997
2006-06-30,1270.2,1282.0144
2006-07-03,1280.19,1292.2385
2006-07-05,1270.91,1283.0268
2006-07-06,1274.08,1286.5545
2006-07-07,1265.48,1277.8703
2006-07-10,1267.34,1279.7607
2006-07-11,1272.52,1285.0736
2006-07-12,1258.6,1271.1642
2006-07-13,1242.29,1254.7115
2006-07-14,1236.2,1248.5644
2006-07-17,1234.49,1246.8373
2006-07-18,1236.86,1249.2534
2006-07-19,1259.81,1272.5637
2006-07-20,1249.13,1261.7772
2006-07-21,1240.29,1252.8646
2006-07-24,1260.91,1273.731
2006-07-25,1268.88,1281.782
2006-07-26,1268.4,1281.3101
2006-07-27,1263.2,1276.2577
2006-07-28,1278.55,1291.8236
2006-07-31,1276.66,1289.9265
2006-08-01,1270.92,1284.1269
2006-08-02,1278.55,1292.0334
2006-08-03,1280.27,1294.172
2006-08-04,1279.36,1293.264
2006-08-07,1275.77,1289.6907
2006-08-08,1271.48,1285.4474
2006-08-09,1265.95,1280.2102
2006-08-10,1271.81,1286.3685
2006-08-11,1266.74,1281.4174
2006-08-14,1268.21,1282.9823
2006-08-15,1285.58,1300.6804
2006-08-16,1295.43,1310.9645
2006-08-17,1297.48,1313.1011
2006-08-18,1302.3,1317.9791
2006-08-21,1297.52,1313.1416
2006-08-22,1298.82,1314.4572
2006-08-23,1292.99,1308.6684
2006-08-24,1296.06,1311.8036
2006-08-25,1295.09,1310.9616
2006-08-28,1301.79,1317.7437
2006-08-29,1304.28,1320.4784
2006-08-30,1304.27,1321.0586
2006-08-31,1303.82,1320.6199
2006-09-01,1311.01,1327.9238
2006-09-05,1313.25,1330.2606
2006-09-06,1300.26,1317.3134
2006-09-07,1294.02,1311.0463
2006-09-08,1298.92,1316.0108
2006-09-11,1299.54,1316.702
2006-09-12,1313.11,1330.4512
2006-09-13,1318.07,1335.8641
2006-09-14,1316.28,1334.1149
2006-09-15,1319.87,1337.7556
2006-09-18,1321.18,1339.0949
2006-09-19,1318.31,1336.1996
2006-09-20,1325.18,1343.204
2006-09-21,1318.03,1336.2484
2006-09-22,1314.78,1332.9535
2006-09-25,1326.37,1344.7037
2006-09-26,1336.34,1354.8377
2006-09-27,1336.59,1355.3284
2006-09-28,1339.15,1357.9557
2006-09-29,1335.85,1354.6202
2006-10-02,1331.32,1350.054
2006-10-03,1334.11,1352.8902
2006-10-04,1350.22,1369.5367
2006-10-05,1353.22,1372.9613
2006-10-06,1349.58,1369.2682
2006-10-09,1350.66,1370.3639
2006-10-10,1353.42,1373.2077
2006-10-11,1349.95,1369.8274
2006-10-12,1362.83,1382.9146
2006-10-13,1365.62,1385.7511
2006-10-16,1369.06,1389.251
2006-10-17,1364.05,1384.1671
2006-10-18,1365.96,1386.2295
2006-10-19,1366.96,1387.2973
2006-10-20,1368.6,1388.9803
2006-10-23,1377.02,1397.5447
2006-10-24,1377.38,1397.91
2006-10-25,1382.23,1402.8505
2006-10-26,1389.09,1409.8262
2006-10-27,1377.34,1398.094
2006-10-30,1377.93,1398.746
2006-10-31,1377.94,1398.7562
2006-11-01,1367.81,1388.6538
2006-11-02,1367.34,1388.5469
2006-11-03,1364.3,1385.5638
2006-11-06,1379.78,1401.326
2006-11-07,1382.84,1404.4644
2006-11-08,1385.72,1407.7388
2006-11-09,1378.33,1400.5236
2006-11-10,1380.9,1403.1349
2006-11-13,1384.42,1407.0411
2006-11-14,1393.22,1416.1494
2006-11-15,1396.57,1419.8847
2006-11-16,1399.76,1423.1666
2006-11-17,1401.2,1424.6369
2006-11-20,1400.5,1423.9564
2006-11-21,1402.81,1426.3744
2006-11-22,1406.09,1429.8326
2006-11-24,1400.95,1424.7544
2006-11-27,1381.9,1405.3807
2006-11-28,1386.72,1410.5699
2006-11-29,1399.48,1424.1677
2006-11-30,1400.63,1425.357
2006-12-01,1396.71,1421.3677
2006-12-04,1409.12,1434.0357
2006-12-05,1414.76,1439.8168
2006-12-06,1412.9,1438.2953
2006-12-07,1407.29,1432.6227
2006-12-08,1409.84,1435.2436
2006-12-11,1413.04,1438.5307
2006-12-12,1411.56,1437.0249
2006-12-13,1413.21,1438.9483
2006-12-14,1425.49,1451.512
2006-12-15,1427.09,1453.1502
2006-12-18,1422.48,1448.4585
2006-12-19,1425.55,1451.644
2006-12-20,1423.53,1449.6368
2006-12-21,1418.3,1444.6384
2006-12-22,1410.77,1437.1731
2006-12-26,1416.9,1443.4309
2006-12-27,1426.84,1453.8494
2006-12-28,1424.73,1451.7627
2006-12-29,1418.3,1445.2276
2007-01-03,1416.6,1443.7677
2007-01-04,1418.34,1445.5411
2007-01-05,1409.71,1436.7456
2007-01-08,1412.84,1440.3828
2007-01-09,1412.11,1439.6386
2007-01-10,1414.85,1442.6063
2007-01-11,1423.83,1451.7737
2007-01-12,1430.73,1458.8107
2007-01-16,1431.9,1460.0037
2007-01-17,1430.62,1458.8303
2007-01-18,1426.37,1454.5304
2007-01-19,1430.5,1458.7589
2007-01-22,1422.96,1451.1009
2007-01-23,1427.99,1456.2304
2007-01-24,1440.13,1468.648
2007-01-25,1423.9,1452.1099
2007-01-26,1422.18,1450.3559
2007-01-29,1420.62,1448.9198
2007-01-30,1428.82,1457.3065
2007-01-31,1438.24,1467.0816
2007-02-01,1445.94,1475.2889
2007-02-02,1448.39,1477.7965
2007-02-05,1446.99,1476.5112
2007-02-06,1448.0,1477.551
2007-02-07,1450.02,1480.2204
2007-02-08,1448.31,1478.5058
2007-02-09,1438.06,1468.0963
2007-02-12,1433.37,1463.3777
2007-02-13,1444.26,1474.7569
2007-02-14,1455.3,1486.3973
2007-02-15,1456.81,1488.0915
2007-02-16,1455.54,1486.8373
2007-02-20,1459.68,1491.073
2007-02-21,1457.63,1489.0674
2007-02-22,1456.38,1488.1354
2007-02-23,1451.19,1482.997
2007-02-26,1449.38,1481.3317
2007-02-27,1399.04,1430.0136
2007-02-28,1406.82,1438.3932
2007-03-01,1403.17,1434.6849
2007-03-02,1387.17,1418.3288
2007-03-05,1374.12,1405.0434
2007-03-06,1395.41,1426.8748
2007-03-07,1391.97,1423.7601
2007-03-08,1401.89,1433.9972
2007-03-09,1402.85,1434.9805
2007-03-12,1406.6,1438.865
2007-03-13,1377.95,1409.9495
2007-03-14,1387.17,1419.4809
2007-03-15,1392.28,1424.7738
2007-03-16,1386.95,1419.3233
2007-03-19,1402.06,1434.7859
2007-03-20,1410.94,1443.8921
2007-03-21,1435.04,1468.5854
2007-03-22,1434.54,1468.0737
2007-03-23,1436.11,1469.6804
2007-03-26,1437.5,1471.1029
2007-03-27,1428.61,1462.0155
2007-03-28,1417.23,1450.673
2007-03-29,1422.53,1456.1559
2007-03-30,1420.86,1454.4595
2007-04-02,1424.55,1458.2478
2007-04-03,1437.77,1472.0692
2007-04-04,1439.37,1473.7278
2007-04-05,1443.76,1478.6578
2007-04-09,1444.61,1479.5283
2007-04-10,1448.39,1483.4307
2007-04-11,1438.87,1473.8455
2007-04-12,1447.8,1483.0085
2007-04-13,1452.85,1488.1857
2007-04-16,1468.47,1504.1951
2007-04-17,1471.48,1507.2784
2007-04-18,1472.5,1508.3329
2007-04-19,1470.73,1506.5477
2007-04-20,1484.35,1520.5477
2007-04-23,1480.93,1517.0696
2007-04-24,1480.41,1516.537
2007-04-25,1495.42,1532.0607
2007-04-26,1494.25,1531.0088
2007-04-27,1494.07,1530.8756
2007-04-30,1482.37,1518.8919
2007-05-01,1486.3,1522.9187
2007-05-02,1495.92,1532.9481
2007-05-03,1502.39,1540.0228
2007-05-04,1505.62,1543.3728
2007-05-07,1509.48,1547.3792
2007-05-08,1507.72,1545.7049
2007-05-09,1512.58,1551.1026
2007-05-10,1491.47,1529.7072
2007-05-11,1505.85,1544.6159
2007-05-14,1503.15,1541.937
2007-05-15,1501.19,1540.0684
2007-05-16,1514.14,1553.7985
2007-05-17,1512.75,1552.5053
2007-05-18,1522.75,1562.7738
2007-05-21,1525.1,1565.1856
2007-05-22,1524.12,1564.1798
2007-05-23,1522.28,1562.3235
2007-05-24,1507.51,1547.3459
2007-05-25,1515.73,1555.7946
2007-05-29,1518.11,1558.4189
2007-05-30,1530.23,1571.4408
2007-05-31,1530.62,1571.8784
2007-06-01,1536.34,1577.7544
2007-06-04,1539.18,1580.7253
2007-06-05,1530.95,1572.3394
2007-06-06,1517.38,1558.7942
2007-06-07,1490.72,1531.473
2007-06-08,1507.67,1548.8904
2007-06-11,1509.12,1550.4095
2007-06-12,1493.0,1533.8494
2007-06-13,1515.67,1557.5125
2007-06-14,1522.97,1565.113
2007-06-15,1532.91,1575.3304
2007-06-18,1531.05,1573.4304
2007-06-19,1533.71,1576.186
2007-06-20,1512.84,1554.7708
2007-06-21,1522.19,1564.7275
2007-06-22,1502.56,1544.549
2007-06-25,1497.74,1539.5943
2007-06-26,1492.89,1534.666
2007-06-27,1506.35,1548.7909
2007-06-28,1505.71,1548.1629
2007-06-29,1503.35,1545.7495
2007-07-02,1519.43,1562.2943
2007-07-03,1524.87,1568.2061
2007-07-05,1525.4,1568.764
2007-07-06,1530.44,1574.4002
2007-07-09,1531.85,1575.8604
2007-07-10,1510.12,1553.5104
2007-07-11,1518.76,1562.5901
2007-07-12,1547.7,1592.3789
2007-07-13,1552.5,1597.3372
2007-07-16,1549.52,1594.2711
2007-07-17,1549.37,1594.1168
2007-07-18,1546.17,1590.9934
2007-07-19,1553.08,1598.1432
2007-07-20,1534.1,1578.6184
2007-07-23,1541.57,1586.3365
2007-07-24,1511.04,1554.9199
2007-07-25,1518.09,1562.1892
2007-07-26,1482.67,1525.7432
2007-07-27,1458.95,1501.5626
2007-07-30,1473.91,1516.992
2007-07-31,1455.28,1497.8278
2007-08-01,1465.81,1508.7635
2007-08-02,1472.2,1515.7025
2007-08-03,1433.06,1475.4993
2007-08-06,1467.67,1511.1621
2007-08-07,1476.71,1520.5269
2007-08-08,1497.49,1542.4422
2007-08-09,1453.09,1496.9943
2007-08-10,1453.64,1497.5641
2007-08-13,1452.92,1497.0495
2007-08-14,1426.54,1470.0267
2007-08-15,1406.7,1449.9954
2007-08-16,1411.27,1454.7652
2007-08-17,1445.94,1490.5037
2007-08-20,1445.55,1490.1017
2007-08-21,1447.12,1491.727
2007-08-22,1464.07,1509.2858
2007-08-23,1462.5,1507.6877
2007-08-24,1479.37,1525.2433
2007-08-27,1466.79,1512.2823
2007-08-28,1432.36,1476.8534
2007-08-29,1463.76,1509.6139
2007-08-30,1457.64,1503.3857
2007-08-31,1473.99,1520.277
2007-09-04,1489.42,1536.2169
2007-09-05,1472.29,1519.2509
2007-09-06,1478.55,1525.9846
2007-09-07,1453.55,1500.1826
2007-09-10,1451.7,1498.3281
2007-09-11,1471.49,1518.7564
2007-09-12,1471.56,1519.2375
2007-09-13,1483.95,1532.118
2007-09-14,1484.25,1532.4301
2007-09-17,1476.65,1524.5942
2007-09-18,1519.78,1569.1426
2007-09-19,1529.03,1578.74
2007-09-20,1518.75,1568.4706
2007-09-21,1525.75,1575.7007
2007-09-24,1517.74,1567.4285
2007-09-25,1517.22,1566.9196
2007-09-26,1525.42,1575.6613
2007-09-27,1531.38,1581.8793
2007-09-28,1526.75,1577.1179
2007-10-01,1547.04,1598.0909
2007-10-02,1546.63,1597.6731
2007-10-03,1539.6,1590.7273
2007-10-04,1542.84,1594.1016
2007-10-05,1557.59,1609.7957
2007-10-08,1552.58,1604.6178
2007-10-09,1565.15,1617.6395
2007-10-10,1562.47,1614.9895
2007-10-11,1554.41,1606.751
2007-10-12,1561.8,1614.3989
2007-10-15,1548.71,1600.885
2007-10-16,1538.53,1590.362
2007-10-17,1541.24,1593.3064
2007-10-18,1540.08,1592.1523
2007-10-19,1500.63,1551.3685
2007-10-22,1506.33,1557.2933
2007-10-23,1519.59,1571.0019
2007-10-24,1515.88,1567.1879
2007-10-25,1514.41,1565.6897
2007-10-26,1535.28,1587.2671
2007-10-29,1540.98,1593.3842
2007-10-30,1531.02,1583.1255
2007-10-31,1549.38,1602.2042
2007-11-01,1508.44,1560.247
2007-11-02,1509.65,1561.571
2007-11-05,1502.17,1553.961
2007-11-06,1520.27,1572.7076
2007-11-07,1475.62,1527.3307
2007-11-08,1474.77,1526.5176
2007-11-09,1453.7,1504.7575
2007-11-12,1439.18,1489.7275
2007-11-13,1481.05,1533.5769
2007-11-14,1470.58,1523.1286
2007-11-15,1451.15,1503.0776
2007-11-16,1458.74,1510.9773
2007-11-19,1433.27,1484.6283
2007-11-20,1439.7,1491.3675
2007-11-21,1416.77,1467.7027
2007-11-23,1440.7,1492.6519
2007-11-26,1407.22,1457.9728
2007-11-27,1428.23,1481.0124
2007-11-28,1469.02,1523.7799
2007-11-29,1469.72,1524.6159
2007-11-30,1481.14,1536.4643
2007-12-03,1472.42,1527.471
2007-12-04,1462.79,1517.4863
2007-12-05,1485.01,1541.3467
2007-12-06,1507.35,1564.6769
2007-12-07,1504.66,1561.9017
2007-12-10,1515.96,1573.6895
2007-12-11,1477.65,1533.937
2007-12-12,1486.59,1543.4188
2007-12-13,1488.41,1545.3619
2007-12-14,1467.95,1524.1448
2007-12-17,1445.9,1501.2865
2007-12-18,1454.98,1510.7263
2007-12-19,1453.0,1508.7178
2007-12-20,1460.12,1516.5063
2007-12-21,1484.46,1542.0226
2007-12-24,1496.45,1554.4926
2007-12-26,1497.66,1555.7794
2007-12-27,1476.37,1534.0082
2007-12-28,1478.49,1536.2468
2007-12-31,1468.36,1525.7462
2008-01-02,1447.16,1504.0252
2008-01-03,1447.16,1504.0252
2008-01-04,1411.63,1467.0991
2008-01-07,1416.18,1471.8396
2008-01-08,1390.19,1445.3194
2008-01-09,1409.13,1465.1226
2008-01-10,1420.33,1476.7917
2008-01-11,1401.02,1456.8054
2008-01-14,1416.25,1472.6418
2008-01-15,1380.95,1435.9533
2008-01-16,1373.2,1428.0542
2008-01-17,1333.25,1386.5639
2008-01-18,1325.19,1378.2141
2008-01-22,1310.5,1362.9363
2008-01-23,1338.6,1392.1985
2008-01-24,1352.07,1406.2425
2008-01-25,1330.61,1383.9392
2008-01-28,1353.97,1408.2497
2008-01-29,1362.3,1416.9939
2008-01-30,1355.81,1410.3269
2008-01-31,1378.55,1434.2276
2008-02-01,1395.42,1451.779
2008-02-04,1380.82,1436.6141
2008-02-05,1336.64,1390.7797
2008-02-06,1326.45,1380.7341
2008-02-07,1336.91,1391.9659
2008-02-08,1331.29,1386.1316
2008-02-11,1339.13,1394.3694
2008-02-12,1348.86,1404.5574
2008-02-13,1367.21,1424.2096
2008-02-14,1348.86,1405.1393
2008-02-15,1350.0,1406.4132
2008-02-19,1348.78,1405.262
2008-02-20,1360.03,1417.0633
2008-02-21,1342.53,1399.3127
2008-02-22,1353.11,1410.4855
2008-02-25,1371.8,1430.0011
2008-02-26,1381.29,1439.8996
2008-02-27,1380.02,1438.9186
2008-02-28,1367.68,1426.2181
2008-02-29,1330.63,1387.6298
2008-03-03,1331.34,1388.4069
2008-03-04,1326.75,1383.6249
2008-03-05,1333.7,1391.5646
2008-03-06,1304.34,1361.1444
2008-03-07,1293.37,1349.722
2008-03-10,1273.37,1328.9104
2008-03-11,1320.65,1378.2989
2008-03-12,1308.77,1366.2876
2008-03-13,1315.48,1373.3463
2008-03-14,1288.14,1344.8361
2008-03-17,1276.6,1332.9921
2008-03-18,1330.74,1389.5576
2008-03-19,1298.42,1355.8235
2008-03-20,1329.51,1388.288
2008-03-24,1349.88,1409.5585
2008-03-25,1352.99,1412.8215
2008-03-26,1341.13,1400.4963
2008-03-27,1325.76,1384.7359
2008-03-28,1315.22,1373.7906
2008-03-31,1322.7,1381.6308
2008-04-01,1370.18,1431.2323
2008-04-02,1367.53,1428.7527
2008-04-03,1369.31,1430.6207
2008-04-04,1370.4,1431.7767
2008-04-07,1372.54,1434.0257
2008-04-08,1365.54,1427.194
2008-04-09,1354.49,1415.7543
2008-04-10,1360.55,1422.1572
2008-04-11,1332.83,1393.2777
2008-04-14,1328.32,1388.5827
2008-04-15,1334.43,1394.9766
2008-04-16,1364.71,1426.7934
2008-04-17,1365.56,1427.7194
2008-04-18,1390.33,1453.6229
2008-04-21,1388.17,1451.403
2008-04-22,1375.94,1438.6404
2008-04-23,1379.93,1442.8208
2008-04-24,1388.82,1452.1224
2008-04-25,1397.84,1461.5702
2008-04-28,1396.37,1460.099
2008-04-29,1390.94,1454.4607
2008-04-30,1385.59,1448.9279
2008-05-01,1409.34,1474.0374
2008-05-02,1413.9,1478.8089
2008-05-05,1407.49,1472.2325
2008-05-06,1418.26,1483.5561
2008-05-07,1392.57,1457.2851
2008-05-08,1397.68,1462.6966
2008-05-09,1388.28,1453.1616
2008-05-12,1403.58,1469.2188
2008-05-13,1403.04,1468.987
2008-05-14,1408.66,1475.1325
2008-05-15,1423.57,1491.0195
2008-05-16,1425.35,1492.925
2008-05-19,1426.63,1494.3112
2008-05-20,1413.4,1480.4542
2008-05-21,1390.71,1456.7887
2008-05-22,1394.35,1460.8728
2008-05-23,1375.93,1441.5941
2008-05-27,1385.35,1451.4728
2008-05-28,1390.84,1457.5094
2008-05-29,1398.26,1465.4511
2008-05-30,1400.38,1467.6951
2008-06-02,1385.67,1452.3198
2008-06-03,1377.65,1443.9691
2008-06-04,1377.2,1444.2136
2008-06-05,1404.05,1472.4867
2008-06-06,1360.68,1427.1641
2008-06-09,1361.76,1428.3476
2008-06-10,1358.44,1424.8657
2008-06-11,1335.49,1401.0997
2008-06-12,1339.87,1405.7928
2008-06-13,1360.03,1426.981
2008-06-16,1360.14,1427.0964
2008-06-17,1350.93,1417.4489
2008-06-18,1337.81,1403.7031
2008-06-19,1342.83,1409.3418
2008-06-20,1317.93,1383.2242
2008-06-23,1318.0,1383.2977
2008-06-24,1314.29,1379.4237
2008-06-25,1321.97,1387.5501
2008-06-26,1283.15,1347.2123
2008-06-27,1278.38,1342.2502
2008-06-30,1280.0,1343.9512
2008-07-01,1284.91,1349.3623
2008-07-02,1261.52,1324.8835
2008-07-03,1262.9,1326.3552
2008-07-07,1252.31,1315.2553
2008-07-08,1273.7,1338.2291
2008-07-09,1244.69,1307.8936
2008-07-10,1253.39,1317.0354
2008-07-11,1239.49,1302.5334
2008-07-14,1228.3,1290.7742
2008-07-15,1214.91,1276.7229
2008-07-16,1245.36,1308.8852
2008-07-17,1260.32,1324.6532
2008-07-18,1260.68,1325.0376
2008-07-21,1260.0,1324.3559
2008-07-22,1277.0,1342.2514
2008-07-23,1282.19,1347.7066
2008-07-24,1252.54,1316.5695
2008-07-25,1257.76,1322.073
2008-07-28,1234.37,1297.4876
2008-07-29,1263.2,1327.9043
2008-07-30,1284.26,1350.1284
2008-07-31,1267.38,1332.6536
2008-08-01,1260.31,1325.2195
2008-08-04,1249.02,1313.3679
2008-08-05,1284.88,1351.2142
2008-08-06,1289.19,1356.3636
2008-08-07,1266.07,1332.1669
2008-08-08,1296.32,1363.9962
2008-08-11,1305.32,1373.7987
2008-08-12,1289.59,1357.3122
2008-08-13,1285.83,1353.7967
2008-08-14,1292.93,1361.3201
2008-08-15,1298.2,1367.0309
2008-08-18,1278.6,1346.4833
2008-08-19,1266.69,1334.0573
2008-08-20,1274.54,1342.4138
2008-08-21,1277.72,1345.8504
2008-08-22,1292.2,1361.2673
2008-08-25,1266.84,1334.5582
2008-08-26,1271.51,1339.4845
2008-08-27,1281.66,1350.4089
2008-08-28,1300.68,1370.6771
2008-08-29,1282.83,1351.9331
2008-09-02,1277.58,1346.4463
2008-09-03,1274.98,1344.3856
2008-09-04,1236.83,1304.1931
2008-09-05,1242.31,1310.017
2008-09-08,1267.79,1337.1076
2008-09-09,1224.51,1291.4698
2008-09-10,1232.04,1299.4784
2008-09-11,1249.05,1317.8415
2008-09-12,1251.7,1320.6529
2008-09-15,1192.7,1258.4112
2008-09-16,1213.59,1280.4577
2008-09-17,1156.39,1220.1341
2008-09-18,1206.52,1273.4202
2008-09-19,1255.08,1324.6728
2008-09-22,1207.09,1274.0762
2008-09-23,1188.22,1254.1867
2008-09-24,1185.87,1251.7182
2008-09-25,1209.18,1276.3226
2008-09-26,1213.01,1280.6397
2008-09-29,1106.39,1168.1343
2008-09-30,1166.36,1231.4552
2008-10-01,1161.07,1226.0542
2008-10-02,1114.28,1176.8509
2008-10-03,1099.23,1160.9756
2008-10-06,1056.89,1116.2793
2008-10-07,996.23,1052.2204
2008-10-08,984.94,1040.8615
2008-10-09,909.92,961.5961
2008-10-10,899.22,950.3786
2008-10-13,1003.35,1060.4328
2008-10-14,998.01,1054.8014
2008-10-15,907.84,959.5985
2008-10-16,946.43,1000.4215
2008-10-17,940.55,994.218
2008-10-20,985.4,1041.6332
2008-10-21,955.05,1009.5519
2008-10-22,896.78,948.1608
2008-10-23,908.11,960.1685
2008-10-24,876.77,927.0402
2008-10-27,848.92,897.5934
2008-10-28,940.51,994.4366
2008-10-29,930.09,983.559
2008-10-30,954.09,1009.1256
2008-10-31,968.75,1024.6313
2008-11-03,966.3,1022.0513
2008-11-04,1005.75,1063.785
2008-11-05,952.77,1008.3639
2008-11-06,904.88,957.9422
2008-11-07,930.99,985.9265
2008-11-10,919.21,973.583
2008-11-11,898.95,952.1246
2008-11-12,852.3,903.1278
2008-11-13,911.29,965.7545
2008-11-14,873.29,925.6524
2008-11-17,850.75,901.7997
2008-11-18,859.12,910.8518
2008-11-19,806.58,855.2417
2008-11-20,752.44,797.8732
2008-11-21,800.03,848.5093
2008-11-24,851.81,903.4514
2008-11-25,857.39,909.508
2008-11-26,887.68,941.9984
2008-11-28,896.24,951.116
2008-12-01,816.21,866.2417
2008-12-02,848.81,900.9087
2008-12-03,870.74,924.6765
2008-12-04,845.22,897.6126
2008-12-05,876.07,930.3984
2008-12-08,909.7,966.2746
2008-12-09,888.67,943.9691
2008-12-10,899.24,955.295
2008-12-11,873.59,928.3026
2008-12-12,879.73,934.8301
2008-12-15,868.57,923.0132
2008-12-16,913.18,970.4286
2008-12-17,904.42,961.1591
2008-12-18,885.28,940.8635
2008-12-19,887.88,943.6373
2008-12-22,871.63,926.4534
2008-12-23,863.16,917.6376
2008-12-24,868.15,923.3693
2008-12-26,872.8,928.3151
2008-12-29,869.42,925.0228
2008-12-30,890.64,947.7862
2008-12-31,903.25,961.2221
2009-01-02,931.8,991.7836
2009-01-05,927.45,987.1804
2009-01-06,934.7,994.8973
2009-01-07,906.65,965.5985
2009-01-08,909.73,968.9163
2009-01-09,890.35,948.2844
2009-01-12,870.26,926.8872
2009-01-13,871.79,928.5851
2009-01-14,842.62,897.5972
2009-01-15,843.74,898.8212
2009-01-16,850.12,905.6177
2009-01-20,805.22,857.7927
2009-01-21,840.24,895.299
2009-01-22,827.5,881.7554
2009-01-23,831.95,886.4972
2009-01-26,836.57,891.4279
2009-01-27,845.71,901.1673
2009-01-28,874.09,931.5166
2009-01-29,845.14,900.7303
2009-01-30,825.88,880.2072
2009-02-02,825.44,879.7505
2009-02-03,838.51,893.6926
2009-02-04,832.23,887.6579
2009-02-05,845.85,902.2408
2009-02-06,868.6,926.8791
2009-02-09,869.89,928.2987
2009-02-10,827.16,882.7175
2009-02-11,833.74,890.1308
2009-02-12,835.19,891.8803
2009-02-13,826.84,883.0645
2009-02-17,789.17,842.9922
2009-02-18,788.42,842.3613
2009-02-19,778.94,832.7771
2009-02-20,770.05,823.4546
2009-02-23,743.33,794.9033
