date,n_subset_nominal,n_subset_included,n_excluded_insufficient_history,shrinkage_intensity,n_eff_risk,risk_entropy,n_negative_contributions,risk_share_top5,risk_share_top7,risk_share_top10
2017-09-29,100,100,0,0.2662177951070643,48.55866031559113,0.07471000749183843,0,0.21419605542082265,0.26012518645231536,0.3467401086540109
2017-10-31,100,99,1,0.24440516823534444,40.87918897933528,0.09265099169632895,0,0.24988563192653684,0.2939415594444929,0.37792841376778114
2017-11-30,100,99,1,0.24228231817806342,40.00474601499017,0.09507652095736907,0,0.2507775531149667,0.29565321802861755,0.3858096509490357
2017-12-29,100,99,1,0.2482703838581868,39.714797633617394,0.09675578440263399,0,0.2506931534329991,0.2951812975034127,0.3887389042183584
2018-01-31,100,99,1,0.2801775465682224,40.69646271522423,0.09498923869666609,0,0.2641391048091498,0.309564494451107,0.37978514247177947
2018-02-28,100,99,1,0.4308184992954775,45.18728522908061,0.0818538716355004,0,0.2462860424944229,0.287929608487041,0.3565369923339922
2018-03-29,100,99,1,0.3449316616502362,44.898415551448736,0.08290357870552267,0,0.2437774312934852,0.29268664488673185,0.3587293309362944
2018-04-30,100,99,1,0.31964755097832565,42.791025348487445,0.08783624946656865,0,0.2554746716704454,0.3037399947318708,0.3680071757310827
2018-05-31,100,99,1,0.3073135008364013,41.00760963167854,0.09378918134019332,0,0.2631697995102653,0.3118985044176857,0.3773445265698325
2018-06-29,100,98,2,0.30202006344647636,42.002450895185845,0.08869222574186186,0,0.26745351375257825,0.3083519194896009,0.37339958242592985
2018-07-31,100,99,1,0.2826391855746943,41.39286786898828,0.0916079029507536,0,0.2704738678454076,0.3122103259373843,0.3813515860765941
2018-08-31,100,99,1,0.2921746782617931,38.804564395052324,0.09663537628084795,0,0.28349484076120235,0.3354142452475208,0.38882808458888113
2018-09-28,100,100,0,0.28934711394233165,39.731145746150524,0.09430187399382406,0,0.2777362198653676,0.3282158860376425,0.38105810168051685
2018-10-31,100,100,0,0.2464645973131057,39.95993576506439,0.09379112003453038,0,0.2757087018909482,0.3158325465976155,0.3778548671647113
2018-11-30,100,98,2,0.21250989068767423,39.06713916411868,0.09479148786078917,0,0.2656061329293021,0.3154808617247387,0.37222758848352017
2018-12-31,100,98,2,0.2131233840833944,39.08855746606914,0.09442409713444821,0,0.26567821956633386,0.30266351454880597,0.37757230914705775
2019-01-31,100,99,1,0.21037892417061863,37.50514279055664,0.09948785043122366,0,0.2709585104196602,0.325583015572599,0.38725841517460213
2019-02-28,100,99,1,0.2004805041902181,35.94187957940433,0.1052380771857111,0,0.29590485402129657,0.33038116871759937,0.39077765262544795
2019-03-29,100,99,1,0.2167829182490174,33.6702221683008,0.11069399044028638,0,0.3092683855740754,0.3515548692216222,0.3950597571315193
2019-04-30,100,99,1,0.24288646623368979,31.93348130142941,0.11733784100658096,0,0.32146061411125976,0.36239737986745046,0.4122045939382763
2019-05-31,100,99,1,0.23194835321387527,31.913973494851454,0.11693043622781452,0,0.3212730582308976,0.35276950252874556,0.4086292939357619
2019-06-28,100,99,1,0.2278120597700364,30.775933408684637,0.12213651548058357,0,0.32849348642547516,0.3596681524100571,0.4098674683371506
2019-07-31,100,99,1,0.23112393117339297,31.050647627734712,0.12052178396672852,0,0.3283692939324416,0.3582665251963058,0.4105618196926193
2019-08-30,100,98,2,0.21237467723363787,32.25031921972738,0.11409022777374489,0,0.3206531427561655,0.3651336671953341,0.4106721611657949
2019-09-30,100,98,2,0.20780573643899494,32.01061023687517,0.11591302386204339,0,0.32103285508186097,0.36743366852192105,0.41193776078063143
2019-10-31,100,98,2,0.2305245495160873,31.991773193460727,0.1142796816333479,0,0.32096231633070194,0.3682233324035179,0.4022016225530803
2019-11-29,100,98,2,0.25085636583506166,33.37091894498148,0.10847608475543036,0,0.31262914807202746,0.3598020400236315,0.4035370578288855
2019-12-31,100,99,1,0.22641794605889798,32.143231732757954,0.11251503226227522,0,0.3170623926239352,0.36692447416258317,0.40538403125181255
2020-01-31,100,99,1,0.20579733130594188,31.30794941763975,0.1162379115608807,0,0.3205167785306125,0.3728401223506561,0.41346964785917073
2020-02-28,100,98,2,0.2502107024928782,31.79359243033299,0.11215121093901703,0,0.31774609930493597,0.3675161931939075,0.4090370018421039
2020-03-31,100,98,2,1.0,40.74369694926054,0.08168430442409924,0,0.26215352457047536,0.30421682521196625,0.35533684257930787
2020-04-30,100,98,2,0.7604009400931608,38.164734390080525,0.08989240659292042,0,0.27781987332953306,0.3177306987316606,0.3645559448050685
2020-05-29,100,97,3,0.6978160018915109,38.80697133748001,0.08717484643589357,0,0.274228678120803,0.31297345025492695,0.3589005673461272
2020-06-30,100,98,2,0.6942659250408613,35.60576170854447,0.09562856225600047,0,0.2902708242057884,0.32658310696768394,0.3773056685632596
2020-07-31,100,99,1,0.5757701205038285,32.83968898464575,0.10403695982788297,0,0.3082309171269504,0.3432707515768731,0.3913987867826931
2020-08-31,100,99,1,0.5437301005213506,29.88357362026495,0.11484369708672937,0,0.3247836094446125,0.359370414065506,0.40135886905898505
2020-09-30,100,99,1,0.567155323366727,31.096095301080535,0.10980792616007451,0,0.31561890105363494,0.34847750020157947,0.39863403157272026
2020-10-30,100,99,1,0.5608961342460944,30.76896068591899,0.11183581461148895,0,0.32284925548379323,0.3592561550165141,0.4013689222576646
2020-11-30,100,100,0,0.4893185466190852,32.49039250465701,0.10616571824959486,0,0.31004738430820783,0.34548305547169006,0.39005023722430165
2020-12-31,100,100,0,0.5126716032531579,31.632811248833775,0.10700173020858728,0,0.3110861063284782,0.34421162136349265,0.39480138895481737
2021-01-29,100,99,1,0.4703076456970876,30.390808123605964,0.11087394321905353,0,0.2935840468234143,0.34261882505219954,0.3883668068136176
2021-02-26,100,99,1,0.48574542212902594,34.09561873181742,0.10100266515623979,0,0.27057561871608177,0.32365767246787047,0.37055603699386713
2021-03-31,100,99,1,0.163341277675727,30.050644814891758,0.11733196092005549,0,0.2959618581487299,0.3626155151658698,0.39953565904286076
2021-04-30,100,99,1,0.15082843592684347,25.51515694385827,0.1392175644121897,0,0.37249181821386956,0.405165357734322,0.43798766939724576
2021-05-28,100,99,1,0.1804887709883755,25.519770674708898,0.14034571674691354,0,0.3737453741307413,0.4078659389498512,0.44167549049869165
2021-06-30,100,99,1,0.1481594356435141,20.54482131420938,0.17441480028336132,0,0.42037507350525805,0.45648744065517066,0.510191217208326
2021-07-30,100,99,1,0.15937371363110822,20.357594383057496,0.17432114944324328,0,0.4201454947212656,0.459122877710875,0.5109251722108239
2021-08-31,100,98,2,0.1716052770083186,20.35893033274445,0.17518135103497923,0,0.42061534224788255,0.4618209969215757,0.5183508035090973
2021-09-30,100,98,2,0.17347184638752722,22.68668274510867,0.15950781501448474,0,0.39635149723230495,0.4369645832493244,0.49337171920485096
2021-10-29,100,98,2,0.16572297909357156,22.35735352614033,0.16283270697256624,0,0.3965135059346569,0.4362001775994576,0.4985638933768977
2021-11-30,100,98,2,0.13590507038853,20.18943786300488,0.18063279685152134,0,0.3691455156513198,0.4501470385484062,0.5270514541650682
2021-12-31,100,99,1,0.1374477626252779,20.7879372348428,0.18339565479972997,0,0.4146416498332596,0.5042014933087098,0.5566803422183342
2022-01-31,100,99,1,0.12608468762529726,20.0066550035289,0.18785298809206086,0,0.42115031188261803,0.4910663439873162,0.5597506974508745
2022-02-28,100,100,0,0.13148175177229693,20.69203502106764,0.1868522898879541,0,0.41972792320105257,0.48751335583192507,0.5554733418496334
2022-03-31,100,100,0,0.13935433128471134,20.800394530530507,0.18765364317942335,0,0.42079946008108166,0.5146421133624656,0.5608938090987914
2022-04-29,100,100,0,0.14118777331571317,21.776181319327456,0.1746100934711663,0,0.40991055172809054,0.4876498610213182,0.5388235303937727
2022-05-31,100,100,0,0.14169355104675785,23.070971299687464,0.16507628923998585,0,0.39459276348464967,0.47177930632414616,0.5213265348203137
2022-06-30,100,100,0,0.12941194944826034,22.94084074957285,0.16474864476113282,0,0.39899508808690726,0.44243349431725926,0.5224211132120463
2022-07-29,100,100,0,0.12084269224827052,20.670861498907886,0.1839602895489273,0,0.4296738587167952,0.47850697762101985,0.5169262969147369
2022-08-31,100,100,0,0.11796551185245577,21.286811142895555,0.17605013136207892,0,0.4223687344088342,0.47048186104208595,0.5190468889253407
2022-09-30,100,100,0,0.11987312306376993,21.760922805535987,0.17153216912500602,0,0.4205856743964107,0.4688575509146837,0.5085474384421882
2022-10-31,100,100,0,0.1187302071764834,23.274474295311226,0.15450349399649077,0,0.39169910999488566,0.43805274291956936,0.4642341616181453
2022-11-30,100,100,0,0.1198074005004548,24.608342690685856,0.14713020545906053,0,0.37252388468688363,0.41823928097339835,0.44304327544595395
2022-12-30,100,100,0,0.12073965426687391,26.24899678969713,0.13534891356554812,0,0.3484740480614385,0.3932166259862139,0.44703163524253614
2023-01-31,100,100,0,0.12096269332646568,25.308314249544463,0.14624715456032333,0,0.3544690456793997,0.37156479938829284,0.41009823475770224
2023-02-28,100,100,0,0.1269357445199382,24.058263439617708,0.153456596407896,0,0.3517184459058141,0.4524064606054158,0.4791497340734279
2023-03-31,100,100,0,0.1448954583819163,22.309519807690855,0.16599250742883886,0,0.4065442660417383,0.4721143604155161,0.5056595075343272
2023-04-28,100,100,0,0.1586649524305146,21.804703446142696,0.16733208878839811,0,0.3993465956669286,0.4682741007926148,0.52786911229288
2023-05-31,100,100,0,0.18097814959778755,20.3132784113745,0.1863504607166825,0,0.42468014408925864,0.5002244627707562,0.5606811757212316
2023-06-30,100,100,0,0.17800991949090914,19.50318214497794,0.1944742137866483,0,0.4312552659873379,0.5161717241488161,0.5738101375491478
2023-07-31,100,100,0,0.19464736584456463,19.862606410183904,0.1934308384665897,0,0.44317995734294163,0.5141842607486419,0.5742454818705186
2023-08-31,100,100,0,0.20401867754021388,19.894111554098917,0.19454708878992977,0,0.44531125001887106,0.5191456247002172,0.5763773949004779
2023-09-29,100,100,0,0.19523107346545115,19.703463780145032,0.1979254197960243,0,0.4302852172399648,0.5229987142773935,0.5839577853956324
2023-10-31,100,100,0,0.18203639090772988,18.437779724624242,0.21193623078764978,0,0.4604950707395806,0.5392459761215604,0.5983219835720736
2023-11-30,100,99,1,0.16512619232789907,18.434231827718936,0.21339829979983516,0,0.44752775036827674,0.5302526958353594,0.602900838871519
2023-12-29,100,99,1,0.17113796115499028,19.5658804627743,0.20585649016850238,0,0.4311936087890745,0.5286771731276219,0.5899381241579297
2024-01-31,100,97,3,0.1714620678394453,18.289679760876083,0.21612153879985851,0,0.4552139109470691,0.5323567146220411,0.6228455947840805
2024-02-29,100,98,2,0.1758138846149293,16.84516405784706,0.22947249857940655,0,0.49178168282533063,0.5568764485352644,0.6373526517315923
2024-03-28,100,98,2,0.16722097308555306,15.228075605113428,0.24338025242433192,0,0.507714517320927,0.5739871489272715,0.6524139490729736
2024-04-30,100,99,1,0.15803913895561847,14.82529205992319,0.24991061377068624,0,0.500898031137998,0.5796351716626579,0.6405099478539955
2024-05-31,100,98,2,0.16487766340317966,13.429929298337216,0.26458198472100836,0,0.5129457940079092,0.6041498930476537,0.6817155271492685
2024-06-28,100,99,1,0.1713764954628612,12.255265012990101,0.28288944807366123,1,0.5428795365161985,0.6172893208770762,0.6790461997314494
2024-07-31,100,98,2,0.14257943438278467,12.301957277362469,0.2849769051170774,0,0.5363086528318061,0.6070296497224278,0.7062662458575665
2024-08-30,100,97,3,0.14333915030567773,12.415020623886846,0.27742138960289053,0,0.5295905613356507,0.5932433987061105,0.6985226157732403
2024-09-30,100,98,2,0.13341143337208192,12.016689060430998,0.28880443958377466,2,0.5318833418096229,0.5858818676203812,0.7100034977643105
2024-10-31,100,98,2,0.1489325959521078,10.502911612023436,0.30698835436258165,3,0.553522920342053,0.6114907111286716,0.7238791120316173
2024-11-29,100,98,2,0.16407739313861563,10.881376863249997,0.30257127214230495,6,0.5400440920583557,0.5942510057543364,0.7171191699819375
2024-12-31,100,98,2,0.1549937650271401,11.754636581701488,0.3038243920377868,5,0.5161430788682985,0.623675850325769,0.7351315068013005
2025-01-31,100,96,4,0.15695872355593363,12.70673334970057,0.2922743270662299,6,0.5034634770803231,0.6162991271134293,0.7273389950734904
2025-02-28,100,96,4,0.14899673148631934,12.13055098192813,0.28838629040880825,7,0.5152221105155697,0.6054718279672784,0.7023397939424514
2025-03-31,100,98,2,0.14130938731480683,13.641656854861887,0.27189589856072305,7,0.49549628913702254,0.5554464226744829,0.6893666231732698
2025-04-30,100,98,2,0.27877018678363286,16.604928019962102,0.23171601905593464,0,0.45589216183233194,0.5068783226027699,0.6394381661244156
2025-05-30,100,97,3,0.24289155037604682,14.688667279798926,0.2555467748476403,0,0.4751807941788181,0.5608380356873944,0.6665723914555733
2025-06-30,100,99,1,0.2403810722947796,14.650668402272043,0.24805918233050628,0,0.4726764383253348,0.5908076715657736,0.6483193722309385
2025-07-31,100,99,1,0.2681405617483179,13.893172661240795,0.24983111299003902,0,0.47929348357741003,0.5653487686652422,0.6550410852748453
2025-08-29,100,99,1,0.29320969992520796,15.215664220096102,0.2385680518321821,0,0.46490403998336777,0.5526262326124418,0.6492596823401223
2025-09-30,100,100,0,0.33381283727620764,15.71358338926586,0.24024226229676504,0,0.44124031957963655,0.5302892317298059,0.6443105475350651
2025-10-31,100,99,1,0.3175209348279217,15.223197395803256,0.24645321609596949,0,0.469825794272735,0.5741125161075397,0.6523230160279075
2025-11-28,100,98,2,0.2922000959187818,16.437828096502997,0.23901699362795992,0,0.4610253324089017,0.5662481275022103,0.6545891513412084
2025-12-31,100,99,1,0.2927900329155979,16.14558240958234,0.23795090947224506,0,0.4254512298734794,0.5201878922938135,0.6469824014535925
2026-01-30,100,99,1,0.30511175328125417,17.371070233917592,0.22668502450153138,0,0.4119605093484685,0.5047399626603155,0.6327359689841405
2026-02-27,100,99,1,0.2974306957331119,17.864016101206868,0.220374384627108,0,0.40586581289939694,0.5092288049403361,0.6159005996876624
2026-03-31,100,99,1,0.3023204968030241,17.902924289491978,0.2188371280161826,0,0.41038395631473035,0.5060495221579379,0.6112475471304
2026-04-30,100,99,1,0.15563908541429566,16.079238925464576,0.26265753598188024,10,0.4255063630942486,0.5535771706890873,0.6502365434083505
2026-05-29,100,97,3,0.129724378407677,16.322954801947265,0.26413920426344595,15,0.396564777745815,0.5213084932999241,0.6109591795308569
2026-06-30,100,97,3,0.1047740424637602,17.240780437892585,0.2557422780684263,16,0.35691476736575684,0.4674896407850746,0.6293390970392967
2026-07-30,100,96,4,0.07746185095229315,16.05875997826326,0.25867782523724847,19,0.41372075411303244,0.5327159509668894,0.6702834180452788
